query,n,cout_opt,cout_when_cmax,cmax_opt,cmax_when_cout,bounded_cout_opt
../../queries/ceb-imdb-full/8a_8a410.csv,12,325878,456502,109327,192110,334142
../../queries/ceb-imdb-full/10a_b987faad81844ea977500466a5bd92ff34885b03.csv,7,23823,28440,19062,19062,23823
../../queries/ceb-imdb-full/5a_5a222.csv,10,41355,59106,19075,19075,41355
../../queries/ceb-imdb-full/11a_355d814cebc30891ba09be29d9ae0c677436a400.csv,10,717234,868554,350029,350029,717234
../../queries/ceb-imdb-full/9a_dafd798d7cd361e34c3d9ed9cacc1a7db7820d79.csv,9,43720,162761,40395,40395,43720
../../queries/ceb-imdb-full/3a_3a1068.csv,10,102655,149396,48054,48054,102655
../../queries/ceb-imdb-full/4a_4a459.csv,6,320767,731330,205407,205407,320767
../../queries/ceb-imdb-full/9a_33624ca1f7afa7907d699b6ea7be03225086890b.csv,9,4049640,4701562,2143014,2143014,4049640
../../queries/ceb-imdb-full/2a_2a749.csv,11,503309,510088,132900,144116,510088
../../queries/ceb-imdb-full/5a_5a975.csv,10,78334,79972,35755,35755,78334
../../queries/ceb-imdb-full/1a_1a2103.csv,9,425478,436803,316118,316118,425478
../../queries/ceb-imdb-full/10a_6f6395e96780b7e237634a97df791be6820936cc.csv,7,10010,12938,5626,5626,10010
../../queries/ceb-imdb-full/3a_3a132.csv,10,50740,50740,15150,15150,50740
../../queries/ceb-imdb-full/3b_98a51ed6a775d698a4be6c7c8fd4c73973ca98c2.csv,10,328015,328078,256259,256259,328015
../../queries/ceb-imdb-full/1a_1a337.csv,9,1133479,1133479,855711,855711,1133479
../../queries/ceb-imdb-full/1a_1a451.csv,9,262742,280075,202631,203293,280075
../../queries/ceb-imdb-full/9b_597920c2eccc90f63ddb51600f079507f8b5aef0.csv,9,85029,111229,34818,34818,85029
../../queries/ceb-imdb-full/9a_878cbbfda0af0ac38a8382f60046cc3aa81bff55.csv,9,303696,777850,179841,179841,303696
../../queries/ceb-imdb-full/3a_3a654.csv,10,74247,80716,23207,23207,74247
../../queries/ceb-imdb-full/3a_3a1281.csv,10,58890,68288,26448,28339,68288
../../queries/ceb-imdb-full/1a_1a2665.csv,9,7961,9580,5672,5926,9580
../../queries/ceb-imdb-full/3a_3a640.csv,10,284178,284178,184400,184400,284178
../../queries/ceb-imdb-full/3a_3a898.csv,10,154457,163625,43360,43360,154457
../../queries/ceb-imdb-full/3a_3a1295.csv,10,459070,493785,278688,278688,459070
../../queries/ceb-imdb-full/1a_1a2671.csv,9,25324,29644,9807,9807,25324
../../queries/ceb-imdb-full/1a_1a1378.csv,9,183866,208473,155003,156843,208473
../../queries/ceb-imdb-full/1a_1a445.csv,9,18818,19496,9220,9520,19496
../../queries/ceb-imdb-full/1a_1a323.csv,9,1114865,1410722,762944,773970,1148130
../../queries/ceb-imdb-full/1a_1a2117.csv,9,471193,477561,335653,335692,475586
../../queries/ceb-imdb-full/5a_5a961.csv,10,113214,113290,55506,55506,113214
../../queries/ceb-imdb-full/3a_3a126.csv,10,988148,1119453,682830,682830,988148
../../queries/ceb-imdb-full/9a_b6ee2734fe2adf7ac33106ccb3e79670862c098a.csv,9,1900590,3630763,1138698,1138698,1900590
../../queries/ceb-imdb-full/1a_1a1436.csv,9,6801136,10217614,4781711,4781711,6801136
../../queries/ceb-imdb-full/5a_5a949.csv,10,162423,163478,74219,74219,162423
../../queries/ceb-imdb-full/10a_9db6f7e9ca954d560c7af912770583e5437f9862.csv,7,64494,98605,43242,43242,64494
../../queries/ceb-imdb-full/2a_2a775.csv,11,987947,987947,368756,368756,987947
../../queries/ceb-imdb-full/5a_5a791.csv,10,14915,15032,7178,7178,14915
../../queries/ceb-imdb-full/9a_5938364a181bb5a9d3a908ec9add56a068f8b593.csv,9,67696,81553,28336,38142,81553
../../queries/ceb-imdb-full/1a_1a2881.csv,9,4555906,5090350,2413017,2413017,4555906
../../queries/ceb-imdb-full/3a_3a668.csv,10,55984,64583,27300,31201,60533
../../queries/ceb-imdb-full/1a_1a2659.csv,9,1454,1571,1103,1103,1454
../../queries/ceb-imdb-full/1a_1a1350.csv,9,1631759,2192220,1214507,1214507,1631759
../../queries/ceb-imdb-full/9a_d6fb8c62faee6d2394534a7b65d675fdc0c65f16.csv,9,25868282,34911583,14951410,14951410,25868282
../../queries/ceb-imdb-full/6a_6a489.csv,14,8376,19581,4974,4976,8431
../../queries/ceb-imdb-full/9a_2caaa6826b9799a2194ede9c5c0640407a696bc0.csv,9,5656824,5794250,3267842,3267842,5656824
../../queries/ceb-imdb-full/11b_20852ce525675c1fb5a62e48c1ad9525f1c5ecd5.csv,12,12041699,12275852,2969247,2969247,12041699
../../queries/ceb-imdb-full/1a_1a1344.csv,9,446305,463470,369313,390579,463470
../../queries/ceb-imdb-full/1a_1a479.csv,9,1769066,1769066,1454531,1454531,1769066
../../queries/ceb-imdb-full/10a_b6f859abf7cec3d11a272c2f945eb47562b88c62.csv,7,204605,227108,106299,106299,204605
../../queries/ceb-imdb-full/11b_99247aaff7d4a5b11c9009d04c6cfb551ef73096.csv,12,25588,25589,13443,13443,25588
../../queries/ceb-imdb-full/1a_1a2895.csv,9,43364,43364,34912,34912,43364
../../queries/ceb-imdb-full/2a_2a761.csv,11,62435,102999,36258,36258,62435
../../queries/ceb-imdb-full/5a_5a785.csv,10,9931,10860,3100,3100,9931
../../queries/ceb-imdb-full/11b_985a065b2608b1c6900e6e0d5481e33b282f322b.csv,12,71830,76898,22835,22835,71830
../../queries/ceb-imdb-full/1a_1a1422.csv,9,85318,85320,39589,39589,85318
../../queries/ceb-imdb-full/6a_6a310.csv,14,65633,106536,26008,26008,65633
../../queries/ceb-imdb-full/9a_bac7a8e2bf108c900b03c8c0f53b734888919c2a.csv,9,1848494,2872737,1433355,1433355,1848494
../../queries/ceb-imdb-full/11b_cf1ed8eee112d4b7239d19bb8262cd52db5afcf7.csv,12,19425,22358,16364,16364,19425
../../queries/ceb-imdb-full/4a_4a115.csv,6,36568,36568,22951,22951,36568
../../queries/ceb-imdb-full/3a_3a1242.csv,10,99,106,39,46,106
../../queries/ceb-imdb-full/3a_3a697.csv,10,1928893,1929234,751878,751878,1928893
../../queries/ceb-imdb-full/6a_6a476.csv,14,324716,507434,132483,140523,343724
../../queries/ceb-imdb-full/9b_db4af76949de4d3b67b89ba3e49bc77800686dba.csv,9,304678,323748,232970,232970,304678
../../queries/ceb-imdb-full/1a_1a492.csv,9,309488,319797,276403,276403,309488
../../queries/ceb-imdb-full/6a_6a462.csv,14,8785,20915,5894,5911,9215
../../queries/ceb-imdb-full/10a_86d9c7d86df9bf578c548f963128375b58050315.csv,7,139058,279715,134201,134201,139058
../../queries/ceb-imdb-full/1a_1a486.csv,9,808732,809455,773674,773674,808732
../../queries/ceb-imdb-full/11b_39587a2f083e98f394cc1211932efb323f6751cd.csv,12,901272,901272,173870,173870,901272
../../queries/ceb-imdb-full/9a_9051bbb0a6f6195cbcf053b317a9c1fd0fbf378e.csv,9,30203,85009,23334,23334,30203
../../queries/ceb-imdb-full/3a_3a1256.csv,10,17632,26978,12098,12098,17632
../../queries/ceb-imdb-full/3a_3a683.csv,10,276,282,82,82,276
../../queries/ceb-imdb-full/9a_b422f8daf76fcd0c18f25a1f162aee8acbac9248.csv,9,3937313,6239596,2721764,2721764,3937313
../../queries/ceb-imdb-full/8a_8a148.csv,12,339019,424832,201501,201512,342365
../../queries/ceb-imdb-full/4a_4a101.csv,6,101744,101744,66038,66038,101744
../../queries/ceb-imdb-full/9a_01a61349592f3fe729fb973fb4fa96428ef053ea.csv,9,956525,956525,765004,765004,956525
../../queries/ceb-imdb-full/9a_665c60d04de38b86af9bd3d3509ccb61077c0db6.csv,9,3374933,6010642,2721764,2721764,3374933
../../queries/ceb-imdb-full/6a_6a304.csv,14,61530,90326,34144,35198,62634
../../queries/ceb-imdb-full/5a_5a752.csv,10,18390,18482,7872,7872,18390
../../queries/ceb-imdb-full/8a_8a160.csv,12,46042,79163,29386,29386,46042
../../queries/ceb-imdb-full/4a_4a129.csv,6,469484,499010,225750,230237,499010
../../queries/ceb-imdb-full/9a_1ebedff53708cc32c06270e1c1b30a6696f66133.csv,9,388047,674344,337357,337357,388047
../../queries/ceb-imdb-full/9a_9c339db00b7a46a9709bf9a386bf9cd280d834dd.csv,9,4753594,5580820,3525708,3525708,4753594
../../queries/ceb-imdb-full/9a_9c314243e1280a774a388cc052262f2adb5acd35.csv,9,81469,81568,71661,72676,81568
../../queries/ceb-imdb-full/9a_7755db95b4dd0d16e1cbfb4342a0015506c01118.csv,9,927307,2116081,594291,594291,927307
../../queries/ceb-imdb-full/1a_1a1393.csv,9,280265,280450,224284,224284,280265
../../queries/ceb-imdb-full/3a_3a873.csv,10,18190,27203,5751,5751,18190
../../queries/ceb-imdb-full/1a_1a2842.csv,9,56960,80013,35743,36156,68381
../../queries/ceb-imdb-full/3a_3a867.csv,10,309929,328469,226136,226136,309929
../../queries/ceb-imdb-full/9a_2f34b02ade001f29556de982aa2bbcfb78155cf7.csv,9,933269,1631910,854648,854648,933269
../../queries/ceb-imdb-full/10a_98a8fcbe6d59be089edd658099cfc7641be0bf1a.csv,7,25065,27943,13641,13641,25065
../../queries/ceb-imdb-full/1a_1a2856.csv,9,7270272,10195026,3043790,3092459,9770121
../../queries/ceb-imdb-full/10a_f62850911fa2239d86d6f0edeeb371d9b8f77431.csv,7,17788,41515,14142,14142,17788
../../queries/ceb-imdb-full/1a_1a1387.csv,9,722209,727591,507429,511820,727591
../../queries/ceb-imdb-full/9a_54a65b564053f480fdec392e3fae12c564cea456.csv,9,111063,111063,79304,79304,111063
../../queries/ceb-imdb-full/10a_a018b472ba6a10dc924daba32f6c90a6c389f39c.csv,7,482246,524755,139189,139189,482246
../../queries/ceb-imdb-full/6a_6a338.csv,14,540,1014,365,365,540
../../queries/ceb-imdb-full/9a_64d928831520a383fd5fd821b77693481733f63c.csv,9,159381,159381,104560,104560,159381
../../queries/ceb-imdb-full/5a_5a746.csv,10,13070,13108,5155,5155,13070
../../queries/ceb-imdb-full/8a_8a174.csv,12,270875,288187,128934,128934,270875
../../queries/ceb-imdb-full/9a_2d37af1249660392984f2a45ca10d85221a8f4af.csv,9,10926,21647,6917,6917,10926
../../queries/ceb-imdb-full/1a_1a2077.csv,9,271311,276893,225305,226488,276861
../../queries/ceb-imdb-full/5a_5a801.csv,10,6236,7622,3880,5413,7620
../../queries/ceb-imdb-full/1a_1a243.csv,9,2404552,2442878,1093558,1093558,2404552
../../queries/ceb-imdb-full/9a_f32fe128e5899dfc39cf4b76535ebe57f9df6d4a.csv,9,630698,1514107,425663,425663,630698
../../queries/ceb-imdb-full/10a_6f08f366ee9acdf1ad3ec0f62f574068aed9ac07.csv,7,67781,74417,48311,48311,67781
../../queries/ceb-imdb-full/2b_2b102.csv,11,20697,33835,13249,14228,32759
../../queries/ceb-imdb-full/1a_1a525.csv,9,39993,41214,26995,26995,39993
../../queries/ceb-imdb-full/2c_2c135.csv,9,621,627,525,525,621
../../queries/ceb-imdb-full/1a_1a1218.csv,9,2487729,2487729,2044697,2044697,2487729
../../queries/ceb-imdb-full/1a_1a2711.csv,9,117499,125231,100941,100941,117499
../../queries/ceb-imdb-full/4a_4a66.csv,6,260496,260496,168451,168451,260496
../../queries/ceb-imdb-full/3a_3a720.csv,10,3251138,3251138,927951,927951,3251138
../../queries/ceb-imdb-full/5a_5a51.csv,10,91854,102287,51220,51220,91854
../../queries/ceb-imdb-full/10a_f2deef7e2e7222180691d84c6494482b75fdf688.csv,7,96069,109745,93556,93556,96069
../../queries/ceb-imdb-full/1a_1a2705.csv,9,12366,12366,11328,11328,12366
../../queries/ceb-imdb-full/4a_4a72.csv,6,18000,18000,8352,8352,18000
../../queries/ceb-imdb-full/3a_3a734.csv,10,34318,41170,13486,13486,34318
../../queries/ceb-imdb-full/5a_5a45.csv,10,410639,412227,189639,189639,410639
../../queries/ceb-imdb-full/9a_de609001db425e14bc649d3405f5d5862e38274c.csv,9,1316721,2658031,599027,599027,1316721
../../queries/ceb-imdb-full/2b_2b116.csv,11,3699,3707,3336,3336,3699
../../queries/ceb-imdb-full/10a_be079a90c27664c88e75705d541775e10aa5f538.csv,7,3675,3960,3367,3367,3675
../../queries/ceb-imdb-full/1a_1a531.csv,9,13173,13175,11843,11843,13173
../../queries/ceb-imdb-full/2c_2c121.csv,9,705,705,683,683,705
../../queries/ceb-imdb-full/1a_1a257.csv,9,960795,1024422,832599,858581,1024422
../../queries/ceb-imdb-full/9b_05a8af874a75ff51bd9d38eef4366a727d733062.csv,9,176725,176725,111044,111044,176725
../../queries/ceb-imdb-full/2a_2a629.csv,11,127195,130918,38490,38490,127195
../../queries/ceb-imdb-full/5a_5a815.csv,10,53974,55159,15885,15885,53974
../../queries/ceb-imdb-full/1a_1a2063.csv,9,1044030,1088160,756414,781515,1088160
../../queries/ceb-imdb-full/2c_2c5.csv,9,473,658,376,376,473
../../queries/ceb-imdb-full/1a_1a1542.csv,9,36710,50424,16282,17334,41835
../../queries/ceb-imdb-full/9b_8b1e436192282b459a36dc53bd1a684e51525205.csv,9,123133,171373,98513,98567,130000
../../queries/ceb-imdb-full/9a_5bacc33b2d51b5945a57fd4f4c767b86e8e3581d.csv,9,342603,342603,313280,313280,342603
../../queries/ceb-imdb-full/9b_cf3e45779a0453de0eaa1d9ce301f2dd3171878f.csv,9,12869,12886,11230,11230,12869
../../queries/ceb-imdb-full/2a_2a601.csv,11,218684,291005,94659,95318,221696
../../queries/ceb-imdb-full/2a_2a167.csv,11,3109596,3120030,1189000,1189000,3109596
../../queries/ceb-imdb-full/3b_86c842f70e15bc6119191abe16ca0c8e86b677bb.csv,10,134026,150797,55539,55539,134026
../../queries/ceb-imdb-full/5a_5a183.csv,10,176113,217474,56678,56678,176113
../../queries/ceb-imdb-full/9b_3d2177ccaf0551579291a24287f23ba2ecf350f2.csv,9,13477,13477,6676,6676,13477
../../queries/ceb-imdb-full/1a_1a519.csv,9,905723,905723,688784,688784,905723
../../queries/ceb-imdb-full/6a_6a34.csv,14,19228,36882,15109,15546,31228
../../queries/ceb-imdb-full/2c_2c109.csv,9,129,149,86,86,129
../../queries/ceb-imdb-full/1a_1a1224.csv,9,34928,37790,23692,23692,34928
../../queries/ceb-imdb-full/11a_f6ba0015a5ebc1750281041f71a367e22e487fb7.csv,10,3332,3393,2090,2090,3332
../../queries/ceb-imdb-full/9a_2f2a84be49c3abf124605ddcf4ae828d8695d08e.csv,9,259421,260353,233287,233287,259421
../../queries/ceb-imdb-full/7a_7a17.csv,16,26402,47827,11557,11557,26402
../../queries/ceb-imdb-full/1a_1a1230.csv,9,1075223,1300701,898389,898389,1075223
../../queries/ceb-imdb-full/1a_1a2739.csv,9,40070,40670,15230,15230,40070
../../queries/ceb-imdb-full/2a_2a173.csv,11,2033899,2050021,676854,676854,2033899
../../queries/ceb-imdb-full/11b_a75a124a0d34235306d4a37e686b1bf29840720a.csv,12,6464137,12631188,3340408,3340408,6464137
../../queries/ceb-imdb-full/5a_5a197.csv,10,2290,2507,1024,1024,2290
../../queries/ceb-imdb-full/5a_5a79.csv,10,45207,50154,14460,14460,45207
../../queries/ceb-imdb-full/3a_3a708.csv,10,24982,26288,11194,11194,24982
../../queries/ceb-imdb-full/9a_71126537ebeac26ef285d3eb0762258c8c6ac6f4.csv,9,123491,143761,52155,52155,123491
../../queries/ceb-imdb-full/10a_0c7d9bc9104c29cfa29519bd25d89c18587f4929.csv,7,32163,34103,25729,25729,32163
../../queries/ceb-imdb-full/5a_5a829.csv,10,4183,4287,1458,1458,4183
../../queries/ceb-imdb-full/2a_2a615.csv,11,141190,198140,43089,59818,193842
../../queries/ceb-imdb-full/1a_1a1556.csv,9,549115,640578,408911,421523,590062
../../queries/ceb-imdb-full/9a_3e5d744b894f9d0f2628821778b5d3776beffcb2.csv,9,151397,227245,66919,66919,151397
../../queries/ceb-imdb-full/6a_6a264.csv,14,435833,579165,171399,171843,445561
../../queries/ceb-imdb-full/3b_c0258fa1eac6b0f3cef6ee04cd7346d5f4c7be28.csv,10,1194,1366,494,494,1194
../../queries/ceb-imdb-full/9a_52e38fb19c2dfcb020b242c161c60aa0a8ba4150.csv,9,9746,12681,4329,4329,9746
../../queries/ceb-imdb-full/1a_1a280.csv,9,353673,392354,206259,216233,387254
../../queries/ceb-imdb-full/1a_1a65.csv,9,5244811,5613102,4323018,4323018,5244811
../../queries/ceb-imdb-full/2a_2a826.csv,11,3858508,5129464,1364497,1364883,3865197
../../queries/ceb-imdb-full/5a_5a92.csv,10,2925,3058,1126,1126,2925
../../queries/ceb-imdb-full/3a_3a1336.csv,10,379811,431277,221746,221746,379811
../../queries/ceb-imdb-full/2a_2a198.csv,11,130222,292165,91126,91126,130222
../../queries/ceb-imdb-full/9a_5e20a7e6ad99814da007e998b810bfb5ea0a5731.csv,9,34771,50458,31171,31171,34771
../../queries/ceb-imdb-full/6a_6a502.csv,14,37984,41927,15024,15024,37984
../../queries/ceb-imdb-full/9a_839dd335f8a910da461387d5d2b240dc6b7552be.csv,9,270082,270082,238930,238930,270082
../../queries/ceb-imdb-full/5a_5a168.csv,10,4821,4825,2084,2084,4821
../../queries/ceb-imdb-full/5a_5a86.csv,10,562727,579086,134421,134421,562727
../../queries/ceb-imdb-full/11b_393504d28f196b58355872156bf3968c135b0693.csv,12,127090,127091,120295,120295,127090
../../queries/ceb-imdb-full/3a_3a1322.csv,10,43762,71983,23875,24270,48249
../../queries/ceb-imdb-full/1a_1a71.csv,9,216892,230133,105960,110526,230133
../../queries/ceb-imdb-full/11b_07428138940e43a3951b4cf779b8b408d696aa2b.csv,12,129494,136034,60932,60932,129494
../../queries/ceb-imdb-full/2a_2a832.csv,11,3795222,5723036,1440256,1440256,3795222
../../queries/ceb-imdb-full/11a_7096eaf5ca1b9e384a1185574f18bede33d166d4.csv,10,1616452,2410132,475672,475672,1616452
../../queries/ceb-imdb-full/9a_24216ce0045ddd5834abc6491320958291971e49.csv,9,278699,278699,251904,251904,278699
../../queries/ceb-imdb-full/2a_2a28.csv,11,50468,59164,15778,19166,51422
../../queries/ceb-imdb-full/6a_6a270.csv,14,188573,318758,82107,83006,268359
../../queries/ceb-imdb-full/1a_1a294.csv,9,607982,629822,525156,539496,629822
../../queries/ceb-imdb-full/1a_1a59.csv,9,5116943,5362891,3829212,4323018,5362891
../../queries/ceb-imdb-full/1a_1a2088.csv,9,4434059,5046999,1703543,1703543,4434059
../../queries/ceb-imdb-full/5a_5a626.csv,10,30428,36928,12933,12933,30428
../../queries/ceb-imdb-full/10a_d2726458dc91477ccdba4fe340595804aa47ca7a.csv,7,19634,42136,17972,17972,19634
../../queries/ceb-imdb-full/9a_631fcd78266651c552ccded46ae8d214c5cdeba2.csv,9,441199,441199,391338,391338,441199
../../queries/ceb-imdb-full/1a_1a1581.csv,9,29870,31275,14650,14779,31275
../../queries/ceb-imdb-full/3a_3a37.csv,10,1056,1135,771,771,1056
../../queries/ceb-imdb-full/1a_1a2936.csv,9,287,305,120,120,287
../../queries/ceb-imdb-full/5a_5a140.csv,10,562202,562231,259808,259808,562202
../../queries/ceb-imdb-full/9a_50c26b9c29daf938a6df7cd8cb595310d550f9dd.csv,9,93238,123815,43990,43990,93238
../../queries/ceb-imdb-full/3a_3a907.csv,10,15157,15168,5764,5764,15157
../../queries/ceb-imdb-full/11b_8d1fab0fd28450dfeec481da4e144bde7fb8777f.csv,12,50052,50466,11936,11936,50052
../../queries/ceb-imdb-full/4a_4a99.csv,6,6406,6406,5797,5797,6406
../../queries/ceb-imdb-full/5a_5a154.csv,10,8502,11829,3058,3058,8502
../../queries/ceb-imdb-full/1a_1a2922.csv,9,100,119,60,60,100
../../queries/ceb-imdb-full/3a_3a913.csv,10,1010552,1060378,647465,647465,1010552
../../queries/ceb-imdb-full/2a_2a14.csv,11,42273,42273,10460,10460,42273
../../queries/ceb-imdb-full/1a_1a1595.csv,9,1082098,1114409,735236,750022,1114409
../../queries/ceb-imdb-full/3a_3a23.csv,10,644,740,367,398,740
../../queries/ceb-imdb-full/5a_5a632.csv,10,4732,4735,2005,2005,4732
../../queries/ceb-imdb-full/9a_5734e08559b1e40d8828374bac590bebd628f524.csv,9,2646056,2646056,1224206,1224206,2646056
../../queries/ceb-imdb-full/3a_3a522.csv,10,153182,157220,107036,107036,153182
../../queries/ceb-imdb-full/1a_1a2513.csv,9,10319,10423,6224,6224,10319
../../queries/ceb-imdb-full/2a_2a359.csv,11,93966,99423,72088,72092,99423
../../queries/ceb-imdb-full/10a_472bef635a699508ec30706c57903ef53e189b86.csv,7,44280,59839,35144,35144,44280
../../queries/ceb-imdb-full/1a_1a727.csv,9,1483644,1503819,1162405,1162405,1483644
../../queries/ceb-imdb-full/11b_42737ca4597d86a5db5e82d38f4e48b83d584cfe.csv,12,10702708,11079594,2797572,2797572,10702708
../../queries/ceb-imdb-full/2b_2b300.csv,11,1148,1782,511,511,1148
../../queries/ceb-imdb-full/9a_5e3b91b20f5ac7197a43ca8f73da94ef25e778a3.csv,9,65109,189685,48708,48708,65109
../../queries/ceb-imdb-full/2b_2b466.csv,11,2394777,6897407,1703543,1703543,2394777
../../queries/ceb-imdb-full/9a_ee468fb5cf4ab85a078d32c558a7a6f277f666f9.csv,9,35687,95317,31174,31174,35687
../../queries/ceb-imdb-full/9b_2b6cb54685682dc8a852f96afcc05b8aeaca0223.csv,9,122498,155456,88269,93367,132956
../../queries/ceb-imdb-full/2c_2c51.csv,9,432,645,273,273,432
../../queries/ceb-imdb-full/1a_1a2275.csv,9,35332,45509,28799,28799,35332
../../queries/ceb-imdb-full/3a_3a244.csv,10,2106158,2615184,1867232,1867232,2106158
../../queries/ceb-imdb-full/10a_fd0058725babf4fba5445b0226a9030da31f9aa8.csv,7,7427,16566,5272,5272,7427
../../queries/ceb-imdb-full/1a_1a2261.csv,9,87454,91302,74679,75946,91302
../../queries/ceb-imdb-full/2b_2b4.csv,11,4134,4154,3701,3701,4134
../../queries/ceb-imdb-full/3a_3a250.csv,10,21397,22046,8424,8424,21397
../../queries/ceb-imdb-full/2b_2b472.csv,11,938,1417,290,290,938
../../queries/ceb-imdb-full/2c_2c45.csv,9,208,208,196,196,208
../../queries/ceb-imdb-full/1a_1a1768.csv,9,69658,73530,58032,58248,73526
../../queries/ceb-imdb-full/1a_1a733.csv,9,341099,362919,276403,276403,341099
../../queries/ceb-imdb-full/2b_2b314.csv,11,14149,14159,13261,13261,14149
../../queries/ceb-imdb-full/3a_3a536.csv,10,319958,323904,117540,117540,319958
../../queries/ceb-imdb-full/1a_1a2507.csv,9,86832,87417,68228,68228,86832
../../queries/ceb-imdb-full/1a_1a1026.csv,9,26332,26457,11554,11554,26332
../../queries/ceb-imdb-full/9a_b47b38b686cb65ccef14592ebc9dbb140f4a6ac8.csv,9,252614,252614,111130,111130,252614
../../queries/ceb-imdb-full/9a_3b3b767d05efe0c255e9acb2ed5503f0903605eb.csv,9,21988,21988,9217,9217,21988
../../queries/ceb-imdb-full/5a_5a381.csv,10,9904,9909,3372,3372,9904
../../queries/ceb-imdb-full/2a_2a365.csv,11,340988,445931,96386,96386,340988
../../queries/ceb-imdb-full/2a_2a403.csv,11,1798580,2785189,874533,898389,1829590
../../queries/ceb-imdb-full/1a_1a2249.csv,9,5243566,6425895,2728943,2728943,5243566
../../queries/ceb-imdb-full/9a_f9dc886dbd4d8663690b4a93ef36d78d6349f446.csv,9,381618,381618,153316,153316,381618
../../queries/ceb-imdb-full/3a_3a278.csv,10,56042,57939,31121,31121,56042
../../queries/ceb-imdb-full/9b_8084ff7662eeeade3603258788b4b2d3376dcc66.csv,9,1635,1692,977,977,1635
../../queries/ceb-imdb-full/9a_7dd74ac8e8456c915cc8561a602a7bc6e90de35e.csv,9,362779,364105,125718,125718,362779
